D1615,རྡོ་རྗེ་དྲིལ་ཐབས་ཀྱིས་མཆོད་པའི་ཐབས་ཀྱི་རིམ་པ
D1640,བདུན་ཚིགས་ཀྱི་ཆོ་ག་བཞིགས་སོ
D1683,སྒྲོལ་མའི་སྒྲུབ་ཐབས
D1684,ཐུགས་རྗེ་ཆེན་པོ་འཕགས་མ་སྒྲོལ་མའི་སྒྲུབ་ཐབས་སྤྱིའི་མངོན་པར་རྟོགས་པ
D1693,འཕགས་མ་སྒྲོལ་མ་ལ་བསྟོད་པ
D1695,སྒྲོལ་མ་དཀོན་མཆོག་གསུམ་ལ་བསྟོད་པ
D1696,བྱང་ཆུབ་ཀྱི་སེམས་བདེ་བའི་མན་ངག
D1722,འཕགས་མ་སྒྲོལ་མའི་སྒྲུབ་ཐབས
D1724,རྡོ་རྗེ་ཕག་མོ་སྒྲོལ་མ་ལ་བསྟོད་པ
D1752,དཔལ་མགོན་པོ་ནག་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས་ཀྱི་རིམ་པ
D1758,སྒྲུབ་ཐབས
D1759,དཔལ་ནག་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས
D1765,དཔལ་མགོན་པོའི་གཏོར་མ
D1771,ནག་པོ་ཆེན་པོ་སྒྲུབ་པའི་ཐབས
D1772,ནག་པོ་ཆེན་པོ་སྒྲུབ་པའི་ཐབས
D1773,དཔལ་ནག་པོ་ཆེན་པོ་ལ་བསྟོད་པ་རྐང་པ་བརྒྱད་པ
D1778,དཔལ་ནག་པོ་ཆེན་པོའི་བསྟོད་པ་རྐང་པ་བརྒྱད་པ
D1780,རྡོ་རྗེ་ནག་པོ་ཆེན་པོའི་བསྟོད་པ་བརྒྱད་པ
D1784,དཔལ་གསང་བ་འདུས་པའི་རྒྱུད་ཀྱི་རྒྱུད་འགྲེལ
D1784a,ལེའུ་བཅོ་བརྒྱད་པའི་རྒྱ་ཆེར་འགྲེལ་པ
D1785,སྒྲོན་མ་གསལ་བར་བྱེད་པ་ཞེས་བྱ་བའི་རྒྱ་ཆེར་བཤད་པ
D1786,སྦྱོར་བ་ཡན་ལག་དྲུག་པ་ཞེས་བྱ་བའི་འགྲེལ་པ
D1792,སྒྲོན་མ་གསལ་བར་བྱེད་པའི་དཀའ་བ་བཏུས་པའི་འགྲེལ་བ
D1793x,སྒྲོན་མ་གསལ་བར་བྱེད་པའི་དགོངས་པ་རབ་གསལ་ཞེས་བྱ་བ་བཤད་པའི་ཊཱི་ཀཱ
D1793y,སྒྲོལ་མ་གསལ་བར་བྱེད་པའི་དགོངས་པ་རབ་གསལ་ཞེས་བྱ་བ་བཤད་པའི་ཊཱི་ཀཱ
D1794,སྒྲོན་མ་གསལ་བ་ཞེས་བྱ་བའི་འགྲེལ་བཤད
D1796,སྒྲུབ་པའི་ཐབས་མདོར་བྱས་པ
D1797,རྣལ་འབྱོར་གྱི་དབང་ཕྱུག་ཆེན་པོའི་རྒྱུད་དཔལ་གསང་བ་འདུས་པའི་བསྐྱེད་པའི་རིམ་པ་བསྒོམ་པའི་ཐབས་མདོ་དང་བསྲེས་པ
D1798,དཔལ་གསང་བ་འདུས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག
D1799,དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ
D1800,བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ
D1801,བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ
D1803,སྤྱོད་པ་བསྡུས་པའི་སྒྲོན་མ
D1804,སེམས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་སྦྱོང་བ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D1805,བདག་བྱིན་གྱིས་བརླབ་པའི་རིམ་པ་རྣམ་པར་དབྱེ་བ
D1806,མངོན་པར་བྱང་ཆུབ་པའི་རིམ་པའི་མན་ངག
D1808,དཔལ་གསང་བ་འདུས་པའི་རྫོགས་རིམ་མཐར་ཕྱིན་པ
D1814,རྡོ་རྗེ་སེམས་དཔའི་སྒྲུབ་ཐབས
D1816,བདུད་རྩི་འཁྱིལ་པའི་སྒྲུབ་ཐབས
D1817,གསང་བ་འདུས་པའི་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པ
D1824,རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་དཔལ་གསང་བ་འདུས་པའི་གཏོར་མའི་ཆོ་ག་ཞེས་པ
D1838,རིམ་པ་ལྔ་པའི་དཀའ་འགྲེལ
D1892,དཔལ་གསང་བ་འདུས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས
D1893,འཕགས་པ་སྤྱན་རས་གཟིགས་འཇིག་རྟེན་དབང་ཕྱུག་སྒྲུབ་པའི་ཐབས
D1894,དཔལ་གསང་བ་འདུས་པའི་བསྟོད་པ
D1923,གཤིན་རྗེ་གཤེད་ནག་པོའི་སྒྲུབ་ཐབས
D1928,སྲུང་བའི་འཁོར་ལོ་སྒྲུབ་པའི་ཐབས
D1933,མཎྜལ་གྱི་ཆོ་ག
D1937,གཤིན་རྗེ་གཤེད་རྣམ་པར་སྣང་མཛད་ཀྱི་མངོན་པར་རྟོགས་པ
D1938,གཤིན་རྗེ་གཤེད་རིན་ཆེན་འབྱུང་ལྡན་གྱི་སྒྲུབ་ཐབས
D1939,འོད་དཔག་ཏུ་མེད་པའི་སྙིང་པོ་འདོད་ཆགས་གཤིན་རྗེ་གཤེད་སྒྲུབ་པའི་ཐབས
D1940,གཤིན་རྗེ་གཤེད་རྡོ་རྗེ་རྗེ་རྣོན་པོ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས
D1941,རྡོ་རྗེ་སེམས་མ་བདེ་བའི་སྒྲུབ་ཐབས
D1942,རྡོ་རྗེ་མཁའ་འགྲོ་མ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས
D1943,རྡོ་རྗེ་བདེ་རྒྱས་དབྱངས་ཅན་མའི་སྒྲུབ་ཐབས
D1944,ལས་ཀྱི་རྡོ་རྗེ་གཽ་རཱིའི་སྒྲུབ་ཐབས
D1948,ཁྲོ་བོ་ཐོ་བ་གཤིན་རྗེ་གཤེད་ཀྱི་སྒྲུབ་ཐབས
D1949,དབྱུག་པ་གཤིན་རྗེ་གཤེད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས
D1950,རལ་གྲི་གཤིན་རྗེ་གཤེད་གཏུམ་པོའི་སྒྲུབ་ཐབས
D1951,པདྨ་གཤིན་རྗེ་གཤེད་ཤེས་རབ་བདེ་བ་ཅན་གྱི་སྒྲུབ་ཐབས
D2142,རྟ་མགྲིན་གྱི་སྒྲུབ་ཐབས
D2190,རྡོ་རྗེ་ཁྲོ་བོ་གཏུམ་པོ་ལྷ་ལྔ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག
D2191,ཕྱག་ན་རྡོ་རྗེའི་ལམ་ཡན་ལག་བརྒྱད་པ
D2204,དེ་ཁོ་ན་ཉིད་སྒྲོན་མ
D2205,འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཐམས་ཅད་རྫོགས་པ
D2206,སྔགས་ཀྱི་རྒྱན་གྱི་སྒྲུབ་ཐབས
D2207,རབ་ཏུ་གནས་པའི་རྒྱན
D2213,འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་ཅན་གྱི་སྒྲུབ་ཐབས་ཀྱི་མན་ངག་རྒྱ་ཆེར་བཤད་པའི་འགྲེལ་པ
D2225,ཕྱག་རྒྱ་བཞི་གཏན་ལ་འབབ་པ
D2248,ཐེག་པ་ཆེན་པོ་ཉི་ཤུ་པ
D2277,དངོས་པོ་སྦྱོང་བ
D2278,ཚིགས་སུ་བཅད་པ་ཕྱེད་དང་ལྔ
D2279,རྣམ་པར་མི་རྟོག་པའི་རབ་ཏུ་བྱེད་པ
D2313,འཁོར་བ་ལས་ཡིད་ངེས་པར་འབྱུང་བར་བྱེད་པ་ཞེས་བྱ་བའི་གླུ
D2314,ཆོས་ཀྱི་དབྱིངས་ལྟ་བའི་གླུ
D2315,མན་ངག་སྐུའི་སྒྲོན་མ
D2316,ཐེག་པ་གསུང་གི་སྒྲོན་མ
D2317,ཡང་དག་ལྟ་བའི་སྒྲོན་མ
D2318,རིན་པོ་ཆེ་སྒྲོན་མ
D2319,མཉམ་ཉིད་གཞིའི་སྒྲོན་མ
D2320,མཐར་ཐུག་འབྲས་བུའི་སྒྲོན་མ
D2321,བྱང་ཆུབ་སྤྱོད་པའི་སྒྲོན་མ
D2322,རྣལ་འབྱོར་ལམ་གྱི་སྒྲོན་མ
D2323,གསང་བ་ཐུགས་ཀྱི་སྒྲོན་མ
D2325,དེ་ཁོ་ན་ཉིད་ཕྱག་རྒྱ་ཆེན་པོ་ཡི་གེ་མེད་པའི་མན་ངག
D2326,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྒྲུབ་ཐབས
D2327,རྗེ་བཙུན་མ་འཕགས་མ་སྒྲོལ་མའི་སྒྲུབ་ཐབས
D2328,རྡོ་རྗེ་ཕག་མོའི་སྒྲུབ་ཐབས
D2329,འཇམ་དཔལ་ཁྲོ་བོར་སྒྲུབ་པ
D2334,གོ་བར་བྱེད་པ་སྙིང་པོ་བརྒྱ་པ
D2341,ལྷན་ཅིག་སྐྱེས་པའི་གླུ
D2373,ཀླུ་སྒྲུབ་ཀྱི་གླུ
D2374,དཱི་པཾ་ཀཱ་ར་ཤྲཱི་ཛྙཱ་ནའི་ཆོས་ཀྱི་གླུ
D2382,རང་བཞིན་གྲུབ་པ་མེད་པའི་གཞིའི་མན་ངག
D2444,གྲུབ་ཐོབ་ལྔ་བཅུའི་རྟོགས་པ་བརྗོད་པ་ཐིག་ལེ་འོད་ཀྱི་ཕྲེང་བ
D2447,རྔོན་པ་བ་ཆེན་པོས་ཀ་མ་ལ་ཤཱི་ལ་ལ་གནད་ཀྱི་གདམས་པ་བསྟན་པ
D2449,དཔལ་ཨུ་རྒྱན་དུ་ཚོགས་འཁོར་བྱས་པའི་དུས་སུ་རྣལ་འབྱོར་པ་གྲུབ་པ་ཐོབ་པ་བཞི་བཅུས་རྡོ་རྗེའི་མགུར་བཞེངས་པ་ཉམས་ཀྱི་མན་ངག་ཐིག་ལེ་གསེར་གྱི་ཕྲེང་བ
D2457,དུག་ལྔ་སྦས་པའི་ལམ་མཆོག་ཏུ་གསང་བ་བསམ་གྱིས་མི་ཁྱབ་པ
D2460,ཏིང་ངེ་འཛིན་ཚོགས་ཀྱི་ལེའུ
D2461,འཇིག་རྟེན་ལས་འདས་པའི་ཡན་ལག་བདུན་པའི་ཆོ་ག
D2473,དབང་གི་རིམ་པ་བསྟན་པ
D2480,ལྟུང་བ་བཅོ་ལྔ་པ
D2481,ཡན་ལག་གི་ཉེས་པ་བདུན་པ
D2482,རྡོ་རྗེ་ཐེག་པའི་སྦོམ་པོའི་ལྟུང་བ
D2487,རྩ་བའི་ལྟུང་བའི་རྒྱ་ཆེར་འགྲེལ་པ
D2496,སྐུ་དང་གསུང་དང་ཐུགས་རབ་ཏུ་གནས་པ
D2508,དཀྱིལ་འཁོར་གྱི་ཐིག་གི་ཆོ་ག
D2591,བྱང་ཆུབ་ཀྱི་སེམས་བསྒོམ་པ
D2637,ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་རོའི་སྦྱིན་སྲེག་གི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག
D2640,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་སྒྲུབ་ཐབས
D2654,མི་འཁྲུགས་པའི་སྒྲུབ་ཐབས
D2655,ལས་ཀྱི་སྒྲིབ་པ་ཐམས་ཅད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག
D2675,འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་ཆོ་ག་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་འགྲེལ་པ
D2678,རྡོ་རྗེས་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་བཤད་པ
D2694,འཕགས་པ་སྒོ་དྲུག་པའི་གཟུངས་ཀྱི་རྣམ་པར་བཤད་པ
D2701,འཇམ་དཔལ་རྡོ་རྗེ་བློ་གྲོས་འཕེལ་བ
D2702,འཇམ་པའི་དབྱངས་དཔའ་བོ་གཅིག་ཏུ་གྲུབ་པའི་སྒྲུབས་ཐབས
D2712,འཕགས་པ་འཇམ་པའི་དབྱངས་ཀྱི་བསྟོད་པ
D2732,ཐུགས་རྗེ་ཆེན་པོ་ལ་སྨྲེ་སྔགས་ཀྱིས་བསྟོད་པ་བྱིན་རླབས་ཅན
D2736,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས
D2736a,འཕགས་པ་འཇིག་རྟེན་དབང་ཕྱུག་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས
D2850,འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས
D2852,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཁརྶ་པཱ་ཎིའི་སྒྲུབ་ཐབས
D2853,འཕགས་པ་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས
D2866,གོས་སྔོན་པོ་ཅན་གྱི་དངོས་གྲུབ་ཉེ་བ
D2867,གནོད་པ་སེལ་བའི་བདུད་རྩི
D2868,རྡོ་རྗེ་བྱབ་པའི་ལས་ཚོགས
D2869,ཡན་ལག་བདུན་པའི་སྒྲུབ་ཐབས
D2888,ཕྱག་ན་རྡོ་རྗེའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག
D2889,དཔའ་ཕྱག་ན་རྡོ་རྗེ་ལ་བསྟོད་པ
D2945,ཁྲོ་བོ་བརྒྱད་ཀྱི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བ
D2946,ལྷ་མོ་བརྒྱད་ཀྱི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བ
D2947,དཔའ་བོ་གཅིག་པའི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བའི་བདུད་རྩི་བུམ་པའི་ཆོ་ག
D2948,ཡབ་ཡུམ་གཉིས་པའི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བ་བདེ་སྦྱིན་དམ་པ
D2949,བདུད་རྩི་ཐབ་སྦྱོར་ཞེས་བྱ་བ་ཁྲོ་བ་ཁྲོ་བོ་བཞིའི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བའི་ཆོ་ག་ཟབ་མོ
D2950,སྒོ་མ་བཞིའི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རིན་པོ་ཆེ་དྲི་མ་མེད་པ
D2951,རྒྱལ་པོ་ཆེན་པོ་བཞིའི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བ
D2952,ཕྱོགས་སྐྱོང་བ་བཅུའི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བའི་ཆོ་ག
D2953,གཟའ་ཆེན་པོ་བརྒྱད་ཀྱི་སཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བའི་ཆོ་ག་ཉི་མ་བཅུད་ལེན
D2954,རྒྱུ་སྐར་ཉི་ཤུ་རྩ་བརྒྱད་ཀྱི་དབང་བསྐུར་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྡོ་རྗེ་གོ་ཆ་མ
D2955,ལྷ་ཆེན་པོ་བརྒྱད་ཀྱི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བ་ལེགས་པའི་ལམ་སྟོན་པར་བྱེད་པ
D2956,ཀླུ་ཆེན་པོ་བརྒྱད་ཀྱི་དཀྱིལ་འཁོར་དུ་དབང་བསྐུར་བ་དུག་ལས་རྒྱལ་བ
D2957,སྔ་མ་དང་ད་ལྟར་དང་ཕྱི་མའི་སྡིག་པ་མ་ལུས་པ་ལས་ཐར་པར་བྱེད་པ་འཕགས་པ་རྡོ་རྗེ་རྣམ་པར་འཇོམས་པ་ཁྲུས་ཀྱི་ཆོ་ག
D2958,འཕགས་པ་རྡོ་རྗེ་རྣམ་པར་འཇོམས་པའི་རབ་ཏུ་གནས་པའི་ཆོ་ག
D2969,སྒྲུབ་བྱ་གཟའི་བྱད་དུ་གཞུག་པའི་འཁོར་ལོ་ཅན
D2970,ཐེ་ཚོམ་མེད་པར་འགྲུབ་པ་ལས་སྒྲུབ་བྱ་ཐོག་གིས་བསད་པའི་ཆོ་ག་དྲག་ཤུལ
D2971,བསྒྲུབ་བྱ་སྐྲག་པའི་ལས་ཆུ་ཐིགས
D2972,གལ་བ་སྐྲག་པར་བྱེད་པའི་ལས་སྣ་ཚོགས་པའི་ཆོ་ག་མགལ་པ་མེའི་འཁོར་ལོ
D2997,ཀླུའི་ལས་ཆར་དབད་པ་བདུད་རྩིའི་རྒྱུན
D2998,ཀླུ་རྣམས་མཉེས་པར་བྱེད་པའི་ཆུ་ལ་བརྟེན་པའི་གཏོར་མ་བདུད་རྩི་རྒྱ་མཚོ
D2999,སེམས་ཅན་བསྲུང་བའི་ལས་སྤྲིན་བྲལ་བའི་འབྱུང་བ་གཅོད་བྱེད
D3007,བསྒྲུབ་བྱ་ཀླུ་རྣམས་ཀྱི་བྱད་དུ་གཞུག་པའི་ཆོ་ག་སྲོག་གཅོད་ཀྱི་སྤུ་གྲི
D3017,ཤི་བའི་སེམས་ཅན་སྡིག་པ་ལས་ཐར་བར་བྱེད་པའི་རོ་སྲེག་པའི་ཆོ་ག་དུག་སྦྱངས་གསལ་བའི་མེ་ལོང
D3018,མཆོད་རྟེན་ལ་གདབ་པ་ཤི་བའི་སྡིག་པ་བྱང་བར་བྱེད་པ་རང་འབྱུང་འཇིགས་བྲལ
D3024,འཇིག་རྟེན་གྱི་ལྷ་མཉེས་པར་བྱེད་པ་དོན་གྲུབ་པ
D3031,ཐོགས་བདག་གི་བསྒྲུབ་པ་དབུལ་བའི་གཏེར་སྦྱིན
D3033,གཟའ་ངན་པ་བཟློག་པའི་ཆོ་ག་རྒྱ་མཚོ་སྤྲིན
D3034,གཟའི་གདོན་ལས་གྲོར་བར་བྱེད་པའི་ཆོ་ག་རིན་པོ་ཆེ་གྲོལ་བྱེད
D3035,གཟའ་བརྒྱད་ཀྱི་ལས་མ་གྲུབ་པ་རྣམས་གྲུབ་པར་བྱེད་པའི་ཆོ་ག་འདོད་པ་རབ་ཏུ་ཞི་བ
D3036,རྒྱུ་སྐར་ངན་པ་བཟློག་པར་པའི་ཆོ་ག
D3037,རྒྱུད་སྐར་རྣམས་ཀྱི་ལས་སྣ་ཚོགས་པ་སྒྲུབ་པར་བྱེད་པ་དུས་འཛིན་བཟང་པོ
D3039,ཀླུ་ཆེན་པོ་བརྒྱད་མཆོད་པས་མི་བཟག་པའི་ནད་ཡམས་དྲག་པོ་ལས་ཐེ་བར་བྱེད་པ
D3040,ཀླུ་སྒྲུབ་རིན་པོ་ཆེ་དབྱིག་སྒྲུབ
D3041,ཀླུའི་གདོན་ལས་གྲོལ་བར་བྱེད་པ་སྦྲུལ་འཛིན་གསང་བ
D3042,ཀླུའི་གདོན་ལས་ཐར་བར་བྱེད་པའི་ལས་ཀླུའི་སྲོག་མེ་དཔལ་གྱི་འཁོར་ལོ་ཞེས་བྱ་བ་ཀླུའི་རྣམ་པར་འཇོམས་པའི་སྙིང་གཟེན་དུ་བཀོད་པ
D3046,སྒྲ་ལ་གནས་པའི་བསམ་གཏན
D3047,སྒྲ་ལ་མི་གནས་པའི་བསམ་གཏན་ཞེས་བྱ་བ་རྣལ་འབྱོར་པའི་འཁོར་རྐྱེན་དྲུངས་ནས་འདོན་པ
D3048,སྒྲ་མཐར་གྱི་རྣལ་འབྱོར་པའི་ལུས་སེམས་ཀྱི་འབྲེལ་པ་གཅད་པ
D3052,གཤིན་རྗེ་གཤེད་པོ་སྒྲུབ་པའི་ཐབས
D3057,འཕགས་པ་རྟ་མགྲིན་གྱི་སྒྲུབ་ཐབས
D3058,དཔལ་རྟ་མགྲིན་གྱི་སྒྲུབ་ཐབས
D3060,ཁྲོ་བོའི་རྒྱལ་པོ་འཕགས་པ་མི་གཡོ་བ་ལ་བསྟོད་པ
D3067,དགེ་བའི་འདོད་འཇོ
D3068,འཕགས་པ་ཀུན་ནས་སྒོར་འཇུག་པའི་འོད་ཟེར་གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་བཀླག་ཅིང་མཆོད་རྟེན་བརྒྱ་རྩ་བརྒྱད་དམ་མཆོད་རྟེན་ལྔ་གདབ་པའི་ཆོ་ག་མདོ་སྡེ་ལས་བཏུས་པ
D3069,འཕགས་པ་ཀུན་ནས་སྒོར་འཇུག་པའི་འོད་ཟེར་གཙུག་ཏོར་དྲི་མ་མེད་པར་སྣང་བའི་གཟུངས་བཀླག་ཅིང་མཆོད་རྟེན་བརྒྱ་རྩ་བརྒྱད་དམ་མཆོད་རྟེན་ལྔ་གདབ་པའི་ཆོ་ག་མདོ་སྡེ་ལས་བཏུས་པ
D3079,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་དམ་ཚིག་བསྲུང་བའི་སྒྲུབ་ཐབས
D3080,སཱཙྪ་ལྔ་གདབ་པའི་ཆོ་ག
D3081,གཙུག་ཏོར་དྲི་མེད་ཀྱི་གཟུངས་ཆོག
D3082,གཙུག་ཏོར་དྲི་མེད་ཀྱི་གཟུངས་ཆོག
